/usr/lib/jvm/java-8-oracle/bin/java -cp /home/gsd/pgs/ycsb/postgrenosql-binding/conf:/home/gsd/pgs/ycsb/conf:/home/gsd/pgs/ycsb/lib/postgresql-9.4.1212.jre7.jar:/home/gsd/pgs/ycsb/lib/json-simple-1.1.1.jar:/home/gsd/pgs/ycsb/lib/postgrenosql-binding-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/HdrHistogram-2.1.11.jar:/home/gsd/pgs/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/slf4j-simple-1.7.13.jar:/home/gsd/pgs/ycsb/lib/jackson-core-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/home/gsd/pgs/ycsb/lib/slf4j-api-1.7.13.jar site.ycsb.Client -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloada -P postgrenosql.properties -t
Command line: -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloada -P postgrenosql.properties -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 2100 secs
2020-03-23 01:10:57:617 0 sec: 0 operations; est completion in 0 second 
2020-03-23 01:11:07:601 10 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-23 01:11:17:601 20 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Init soe select init_soe(0, CAST( get_ftw_oid() as INTEGER), 1, CAST (get_original_index_oid() as INTEGER))
Loading oblivious tables.
Load complete
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2020-03-23 01:11:27:601 2 sec: 423 operations; 42.3 current ops/sec; est completion in 14 hours 33 minutes [READ: Count=423, Max=7119, Min=4572, Avg=5096.58, 90=5343, 99=5627, 99.9=7119, 99.99=7119] 
2020-03-23 01:15:27:601 242 sec: 48954 operations; 200.6 current ops/sec; est completion in 13 hours 40 minutes [READ: Count=2006, Max=11839, Min=4300, Avg=4969.47, 90=5051, 99=7899, 99.9=11767, 99.99=11839] 
2020-03-23 01:15:37:601 252 sec: 50968 operations; 201.4 current ops/sec; est completion in 13 hours 40 minutes [READ: Count=2014, Max=11799, Min=4500, Avg=4949.55, 90=5047, 99=6411, 99.9=11743, 99.99=11799] 
2020-03-23 01:15:47:601 262 sec: 52972 operations; 200.4 current ops/sec; est completion in 13 hours 40 minutes [READ: Count=2004, Max=11919, Min=4532, Avg=4973.94, 90=5047, 99=6487, 99.9=11783, 99.99=11919] 
2020-03-23 01:15:57:601 272 sec: 54972 operations; 200 current ops/sec; est completion in 13 hours 40 minutes [READ: Count=2000, Max=11903, Min=4616, Avg=4982.16, 90=5051, 99=6439, 99.9=11767, 99.99=11903] 
2020-03-23 01:16:07:601 282 sec: 57000 operations; 202.8 current ops/sec; est completion in 13 hours 40 minutes [READ: Count=2028, Max=11839, Min=4400, Avg=4916.89, 90=5047, 99=5259, 99.9=11591, 99.99=11839] 
2020-03-23 01:16:17:601 292 sec: 59015 operations; 201.5 current ops/sec; est completion in 13 hours 40 minutes [READ: Count=2015, Max=11767, Min=4244, Avg=4948.26, 90=5047, 99=7915, 99.9=11751, 99.99=11767] 
2020-03-23 01:16:27:605 302 sec: 61025 operations; 200.92 current ops/sec; est completion in 13 hours 40 minutes [READ: Count=2010, Max=11807, Min=4420, Avg=4959.4, 90=5047, 99=6447, 99.9=11767, 99.99=11807] 
2020-03-23 01:16:37:601 312 sec: 63057 operations; 203.28 current ops/sec; est completion in 13 hours 40 minutes [READ: Count=2032, Max=11759, Min=4292, Avg=4911.21, 90=5035, 99=5759, 99.9=11743, 99.99=11759] 
2020-03-23 01:16:47:601 322 sec: 65048 operations; 199.1 current ops/sec; est completion in 13 hours 40 minutes [READ: Count=1991, Max=11807, Min=4452, Avg=5014.74, 90=5055, 99=8091, 99.9=11767, 99.99=11807] 
2020-03-23 01:16:57:601 332 sec: 67076 operations; 202.8 current ops/sec; est completion in 13 hours 39 minutes [READ: Count=2028, Max=11775, Min=4296, Avg=4922.47, 90=5043, 99=6383, 99.9=11711, 99.99=11775] 
2020-03-23 01:17:07:603 342 sec: 69107 operations; 203.1 current ops/sec; est completion in 13 hours 39 minutes [READ: Count=2031, Max=11807, Min=4352, Avg=4914.8, 90=5039, 99=6419, 99.9=11759, 99.99=11807] 
2020-03-23 01:17:17:601 352 sec: 71118 operations; 201.1 current ops/sec; est completion in 13 hours 39 minutes [READ: Count=2011, Max=13039, Min=4392, Avg=4964.52, 90=5039, 99=7923, 99.9=11823, 99.99=13039] 
2020-03-23 01:17:27:601 362 sec: 73119 operations; 200.1 current ops/sec; est completion in 13 hours 39 minutes [READ: Count=2001, Max=11807, Min=4672, Avg=4988.43, 90=5055, 99=7799, 99.9=11711, 99.99=11807] 
2020-03-23 01:17:37:601 372 sec: 75117 operations; 199.8 current ops/sec; est completion in 13 hours 39 minutes [READ: Count=1998, Max=11847, Min=4524, Avg=4996.73, 90=5047, 99=7999, 99.9=11815, 99.99=11847] 
2020-03-23 01:17:47:601 382 sec: 77121 operations; 200.4 current ops/sec; est completion in 13 hours 39 minutes [READ: Count=2004, Max=11791, Min=4604, Avg=4981.61, 90=5039, 99=6591, 99.9=11751, 99.99=11791] 
2020-03-23 01:17:57:601 392 sec: 79169 operations; 204.8 current ops/sec; est completion in 13 hours 39 minutes [READ: Count=2048, Max=11687, Min=4312, Avg=4875.02, 90=5023, 99=5303, 99.9=11559, 99.99=11687] 
2020-03-23 01:18:07:601 402 sec: 81190 operations; 202.1 current ops/sec; est completion in 13 hours 38 minutes [READ: Count=2021, Max=11871, Min=4416, Avg=4938.66, 90=5039, 99=6507, 99.9=11751, 99.99=11871] 
2020-03-23 01:18:17:601 412 sec: 83207 operations; 201.7 current ops/sec; est completion in 13 hours 38 minutes [READ: Count=2017, Max=11847, Min=4564, Avg=4949.15, 90=5039, 99=5775, 99.9=11775, 99.99=11847] 
2020-03-23 01:18:27:601 422 sec: 85218 operations; 201.1 current ops/sec; est completion in 13 hours 38 minutes [READ: Count=2011, Max=13231, Min=4336, Avg=4965.45, 90=5047, 99=6859, 99.9=11807, 99.99=13231] 
2020-03-23 01:18:37:601 432 sec: 87218 operations; 200 current ops/sec; est completion in 13 hours 38 minutes [READ: Count=2000, Max=11799, Min=4548, Avg=4991.07, 90=5047, 99=7971, 99.9=11775, 99.99=11799] 
2020-03-23 01:18:47:601 442 sec: 89226 operations; 200.8 current ops/sec; est completion in 13 hours 38 minutes [READ: Count=2008, Max=11887, Min=4424, Avg=4970.31, 90=5043, 99=6535, 99.9=11759, 99.99=11887] 
2020-03-23 01:18:57:601 452 sec: 91289 operations; 206.3 current ops/sec; est completion in 13 hours 38 minutes [READ: Count=2063, Max=11879, Min=4264, Avg=4840.1, 90=5031, 99=5439, 99.9=11695, 99.99=11879] 
2020-03-23 01:19:07:601 462 sec: 93292 operations; 200.3 current ops/sec; est completion in 13 hours 38 minutes [READ: Count=2004, Max=11839, Min=4512, Avg=4983.6, 90=5043, 99=7915, 99.9=11791, 99.99=11839] 
2020-03-23 01:19:17:601 472 sec: 95313 operations; 202.1 current ops/sec; est completion in 13 hours 37 minutes [READ: Count=2020, Max=11847, Min=4268, Avg=4940.04, 90=5059, 99=5735, 99.9=11727, 99.99=11847] 
2020-03-23 01:19:27:601 482 sec: 97330 operations; 201.7 current ops/sec; est completion in 13 hours 37 minutes [READ: Count=2017, Max=11815, Min=4308, Avg=4949.86, 90=5051, 99=6415, 99.9=11719, 99.99=11815] 
2020-03-23 01:19:37:601 492 sec: 99367 operations; 203.7 current ops/sec; est completion in 13 hours 37 minutes [READ: Count=2037, Max=11751, Min=4268, Avg=4901.7, 90=5035, 99=5599, 99.9=11711, 99.99=11751] 
2020-03-23 01:19:47:601 502 sec: 101398 operations; 203.1 current ops/sec; est completion in 13 hours 37 minutes [READ: Count=2031, Max=11863, Min=4436, Avg=4914, 90=5039, 99=5143, 99.9=11655, 99.99=11863] 
2020-03-23 01:19:57:601 512 sec: 103430 operations; 203.2 current ops/sec; est completion in 13 hours 36 minutes [READ: Count=2032, Max=11831, Min=4324, Avg=4912.64, 90=5035, 99=6479, 99.9=11791, 99.99=11831] 
2020-03-23 01:20:07:601 522 sec: 105440 operations; 201 current ops/sec; est completion in 13 hours 36 minutes [READ: Count=2010, Max=11807, Min=4604, Avg=4968.63, 90=5039, 99=6863, 99.9=11727, 99.99=11807] 
2020-03-23 01:20:17:601 532 sec: 107436 operations; 199.6 current ops/sec; est completion in 13 hours 36 minutes [READ: Count=1997, Max=11839, Min=4596, Avg=4999.36, 90=5047, 99=7963, 99.9=11823, 99.99=11839] 
2020-03-23 01:20:27:601 542 sec: 109453 operations; 201.7 current ops/sec; est completion in 13 hours 36 minutes [READ: Count=2016, Max=11823, Min=4376, Avg=4951.63, 90=5039, 99=6503, 99.9=11775, 99.99=11823] 
2020-03-23 01:20:37:601 552 sec: 111485 operations; 203.2 current ops/sec; est completion in 13 hours 36 minutes [READ: Count=2032, Max=11815, Min=4224, Avg=4907.54, 90=5039, 99=5183, 99.9=11687, 99.99=11815] 
2020-03-23 01:20:47:601 562 sec: 113541 operations; 205.6 current ops/sec; est completion in 13 hours 35 minutes [READ: Count=2056, Max=11855, Min=4224, Avg=4857.74, 90=5027, 99=5635, 99.9=11719, 99.99=11855] 
2020-03-23 01:20:57:601 572 sec: 115564 operations; 202.3 current ops/sec; est completion in 13 hours 35 minutes [READ: Count=2023, Max=11831, Min=4376, Avg=4935.34, 90=5039, 99=6387, 99.9=11719, 99.99=11831] 
2020-03-23 01:21:07:601 582 sec: 117568 operations; 200.4 current ops/sec; est completion in 13 hours 35 minutes [READ: Count=2004, Max=11783, Min=4572, Avg=4981.68, 90=5047, 99=6539, 99.9=11719, 99.99=11783] 
2020-03-23 01:21:17:601 592 sec: 119574 operations; 200.6 current ops/sec; est completion in 13 hours 35 minutes [READ: Count=2006, Max=11879, Min=4616, Avg=4977.73, 90=5051, 99=6471, 99.9=11847, 99.99=11879] 
2020-03-23 01:21:27:601 602 sec: 121595 operations; 202.1 current ops/sec; est completion in 13 hours 35 minutes [READ: Count=2021, Max=11831, Min=4256, Avg=4939.61, 90=5043, 99=6499, 99.9=11711, 99.99=11831] 
2020-03-23 01:21:37:601 612 sec: 123610 operations; 201.5 current ops/sec; est completion in 13 hours 35 minutes [READ: Count=2015, Max=11831, Min=4640, Avg=4954.62, 90=5043, 99=5695, 99.9=11647, 99.99=11831] 
2020-03-23 01:21:47:601 622 sec: 125628 operations; 201.8 current ops/sec; est completion in 13 hours 35 minutes [READ: Count=2018, Max=13799, Min=4356, Avg=4948.28, 90=5043, 99=7799, 99.9=11719, 99.99=13799] 
2020-03-23 01:21:57:601 632 sec: 127618 operations; 199 current ops/sec; est completion in 13 hours 35 minutes [READ: Count=1990, Max=11879, Min=4572, Avg=5017.77, 90=5059, 99=7999, 99.9=11879, 99.99=11879] 
2020-03-23 01:22:07:601 642 sec: 129615 operations; 199.7 current ops/sec; est completion in 13 hours 35 minutes [READ: Count=1997, Max=11879, Min=4592, Avg=4997.89, 90=5059, 99=7979, 99.9=11855, 99.99=11879] 
2020-03-23 01:22:17:601 652 sec: 131620 operations; 200.5 current ops/sec; est completion in 13 hours 35 minutes [READ: Count=2005, Max=11863, Min=4600, Avg=4980.68, 90=5039, 99=7083, 99.9=11783, 99.99=11863] 
2020-03-23 01:22:27:601 662 sec: 133637 operations; 201.7 current ops/sec; est completion in 13 hours 34 minutes [READ: Count=2017, Max=11751, Min=4524, Avg=4949.23, 90=5047, 99=5335, 99.9=11631, 99.99=11751] 
2020-03-23 01:22:37:601 672 sec: 135653 operations; 201.6 current ops/sec; est completion in 13 hours 34 minutes [READ: Count=2016, Max=11807, Min=4296, Avg=4951.91, 90=5043, 99=8007, 99.9=11719, 99.99=11807] 
2020-03-23 01:22:47:601 682 sec: 137648 operations; 199.5 current ops/sec; est completion in 13 hours 34 minutes [READ: Count=1995, Max=11871, Min=4352, Avg=5004.63, 90=5055, 99=8015, 99.9=11823, 99.99=11871] 
2020-03-23 01:22:57:601 692 sec: 139650 operations; 200.2 current ops/sec; est completion in 13 hours 34 minutes [READ: Count=2002, Max=11767, Min=4600, Avg=4987.99, 90=5051, 99=6951, 99.9=11751, 99.99=11767] 
2020-03-23 01:23:07:601 702 sec: 141683 operations; 203.3 current ops/sec; est completion in 13 hours 34 minutes [READ: Count=2033, Max=11767, Min=4260, Avg=4910.91, 90=5019, 99=5639, 99.9=11727, 99.99=11767] 
2020-03-23 01:23:17:601 712 sec: 143693 operations; 201 current ops/sec; est completion in 13 hours 34 minutes [READ: Count=2010, Max=11783, Min=4432, Avg=4967.12, 90=5043, 99=6467, 99.9=11751, 99.99=11783] 
2020-03-23 01:23:27:601 722 sec: 145690 operations; 199.7 current ops/sec; est completion in 13 hours 34 minutes [READ: Count=1997, Max=11815, Min=4668, Avg=5000.11, 90=5051, 99=7931, 99.9=11807, 99.99=11815] 
2020-03-23 01:23:37:601 732 sec: 147680 operations; 199 current ops/sec; est completion in 13 hours 34 minutes [READ: Count=1990, Max=11863, Min=4580, Avg=5017.3, 90=5047, 99=8023, 99.9=11855, 99.99=11863] 
2020-03-23 01:23:47:601 742 sec: 149685 operations; 200.5 current ops/sec; est completion in 13 hours 34 minutes [READ: Count=2005, Max=11895, Min=4416, Avg=4979.37, 90=5043, 99=7879, 99.9=11767, 99.99=11895] 
2020-03-23 01:23:57:601 752 sec: 151697 operations; 201.2 current ops/sec; est completion in 13 hours 33 minutes [READ: Count=2012, Max=11831, Min=4572, Avg=4962.41, 90=5039, 99=6491, 99.9=11735, 99.99=11831] 
2020-03-23 01:24:07:601 762 sec: 153689 operations; 199.2 current ops/sec; est completion in 13 hours 33 minutes [READ: Count=1992, Max=11799, Min=4624, Avg=5011.23, 90=5047, 99=7995, 99.9=11775, 99.99=11799] 
2020-03-23 01:24:17:601 772 sec: 155723 operations; 203.4 current ops/sec; est completion in 13 hours 33 minutes [READ: Count=2034, Max=11855, Min=4352, Avg=4909.52, 90=5035, 99=5163, 99.9=8055, 99.99=11855] 
2020-03-23 01:24:27:601 782 sec: 157737 operations; 201.4 current ops/sec; est completion in 13 hours 33 minutes [READ: Count=2014, Max=11863, Min=4380, Avg=4956.38, 90=5039, 99=7887, 99.9=11743, 99.99=11863] 
2020-03-23 01:24:37:601 792 sec: 159757 operations; 202 current ops/sec; est completion in 13 hours 33 minutes [READ: Count=2020, Max=11791, Min=4300, Avg=4942.84, 90=5043, 99=6507, 99.9=11687, 99.99=11791] 
2020-03-23 01:24:47:601 802 sec: 161757 operations; 200 current ops/sec; est completion in 13 hours 33 minutes [READ: Count=2000, Max=11919, Min=4604, Avg=4988.93, 90=5051, 99=6951, 99.9=11775, 99.99=11919] 
2020-03-23 01:24:57:601 812 sec: 163748 operations; 199.1 current ops/sec; est completion in 13 hours 33 minutes [READ: Count=1991, Max=11831, Min=4572, Avg=5017.78, 90=5063, 99=8035, 99.9=11807, 99.99=11831] 
2020-03-23 01:25:07:601 822 sec: 165740 operations; 199.2 current ops/sec; est completion in 13 hours 33 minutes [READ: Count=1992, Max=11823, Min=4484, Avg=5011.99, 90=5051, 99=8083, 99.9=11823, 99.99=11823] 
2020-03-23 01:25:17:601 832 sec: 167750 operations; 201 current ops/sec; est completion in 13 hours 32 minutes [READ: Count=2010, Max=11863, Min=4312, Avg=4966.68, 90=5047, 99=6467, 99.9=11783, 99.99=11863] 
2020-03-23 01:25:27:601 842 sec: 169765 operations; 201.5 current ops/sec; est completion in 13 hours 32 minutes [READ: Count=2015, Max=11783, Min=4328, Avg=4954.88, 90=5047, 99=6523, 99.9=11759, 99.99=11783] 
2020-03-23 01:25:37:601 852 sec: 171757 operations; 199.2 current ops/sec; est completion in 13 hours 32 minutes [READ: Count=1992, Max=11783, Min=4596, Avg=5010.1, 90=5051, 99=7995, 99.9=11775, 99.99=11783] 
2020-03-23 01:25:47:601 862 sec: 173749 operations; 199.2 current ops/sec; est completion in 13 hours 32 minutes [READ: Count=1992, Max=11831, Min=4540, Avg=5015.79, 90=5059, 99=8071, 99.9=11823, 99.99=11831] 
2020-03-23 01:25:57:601 872 sec: 175753 operations; 200.4 current ops/sec; est completion in 13 hours 32 minutes [READ: Count=2004, Max=11831, Min=4588, Avg=4981.4, 90=5055, 99=7243, 99.9=11735, 99.99=11831] 
2020-03-23 01:26:07:601 882 sec: 177758 operations; 200.5 current ops/sec; est completion in 13 hours 32 minutes [READ: Count=2005, Max=11855, Min=4568, Avg=4978.57, 90=5039, 99=7931, 99.9=11839, 99.99=11855] 
2020-03-23 01:26:17:601 892 sec: 179760 operations; 200.2 current ops/sec; est completion in 13 hours 32 minutes [READ: Count=2003, Max=11831, Min=4480, Avg=4986.42, 90=5039, 99=7935, 99.9=11735, 99.99=11831] 
2020-03-23 01:26:27:601 902 sec: 181768 operations; 200.8 current ops/sec; est completion in 13 hours 32 minutes [READ: Count=2007, Max=11895, Min=4508, Avg=4972.31, 90=5047, 99=6475, 99.9=11799, 99.99=11895] 
2020-03-23 01:26:37:603 912 sec: 183793 operations; 202.5 current ops/sec; est completion in 13 hours 32 minutes [READ: Count=2025, Max=11727, Min=4288, Avg=4933.36, 90=5035, 99=5803, 99.9=11655, 99.99=11727] 
2020-03-23 01:26:47:601 922 sec: 185823 operations; 203 current ops/sec; est completion in 13 hours 31 minutes [READ: Count=2030, Max=11823, Min=4296, Avg=4916.33, 90=5043, 99=6463, 99.9=11767, 99.99=11823] 
2020-03-23 01:26:57:601 932 sec: 187840 operations; 201.7 current ops/sec; est completion in 13 hours 31 minutes [READ: Count=2017, Max=11815, Min=4360, Avg=4951.64, 90=5047, 99=6447, 99.9=11727, 99.99=11815] 
2020-03-23 01:27:07:601 942 sec: 189838 operations; 199.8 current ops/sec; est completion in 13 hours 31 minutes [READ: Count=1998, Max=11887, Min=4548, Avg=4996.02, 90=5051, 99=7971, 99.9=11839, 99.99=11887] 
2020-03-23 01:27:17:601 952 sec: 191846 operations; 200.8 current ops/sec; est completion in 13 hours 31 minutes [READ: Count=2008, Max=11815, Min=4612, Avg=4971.38, 90=5047, 99=6491, 99.9=11751, 99.99=11815] 
2020-03-23 01:27:27:601 962 sec: 193867 operations; 202.1 current ops/sec; est completion in 13 hours 31 minutes [READ: Count=2021, Max=11799, Min=4332, Avg=4941.62, 90=5059, 99=7983, 99.9=11759, 99.99=11799] 
2020-03-23 01:27:37:601 972 sec: 195859 operations; 199.2 current ops/sec; est completion in 13 hours 31 minutes [READ: Count=1992, Max=11839, Min=4676, Avg=5011.9, 90=5051, 99=8055, 99.9=11839, 99.99=11839] 
2020-03-23 01:27:47:601 982 sec: 197855 operations; 199.6 current ops/sec; est completion in 13 hours 31 minutes [READ: Count=1996, Max=11855, Min=4612, Avg=5001.54, 90=5043, 99=8019, 99.9=11783, 99.99=11855] 
2020-03-23 01:27:57:601 992 sec: 199873 operations; 201.8 current ops/sec; est completion in 13 hours 30 minutes [READ: Count=2018, Max=11791, Min=4264, Avg=4948.02, 90=5051, 99=7263, 99.9=11743, 99.99=11791] 
2020-03-23 01:28:07:601 1002 sec: 201872 operations; 199.9 current ops/sec; est completion in 13 hours 30 minutes [READ: Count=1999, Max=11863, Min=4556, Avg=4994.89, 90=5055, 99=7987, 99.9=11783, 99.99=11863] 
2020-03-23 01:28:17:601 1012 sec: 203893 operations; 202.1 current ops/sec; est completion in 13 hours 30 minutes [READ: Count=2021, Max=11751, Min=4360, Avg=4939.71, 90=5047, 99=5763, 99.9=11655, 99.99=11751] 
2020-03-23 01:28:27:601 1022 sec: 205924 operations; 203.1 current ops/sec; est completion in 13 hours 30 minutes [READ: Count=2031, Max=11799, Min=4372, Avg=4916.91, 90=5039, 99=5167, 99.9=11559, 99.99=11799] 
2020-03-23 01:28:37:601 1032 sec: 207914 operations; 199 current ops/sec; est completion in 13 hours 30 minutes [READ: Count=1990, Max=12095, Min=4632, Avg=5015.46, 90=5055, 99=7983, 99.9=11823, 99.99=12095] 
2020-03-23 01:28:47:601 1042 sec: 209918 operations; 200.4 current ops/sec; est completion in 13 hours 30 minutes [READ: Count=2004, Max=11855, Min=4480, Avg=4983.52, 90=5047, 99=7163, 99.9=11807, 99.99=11855] 
2020-03-23 01:28:57:601 1052 sec: 211955 operations; 203.7 current ops/sec; est completion in 13 hours 29 minutes [READ: Count=2037, Max=11831, Min=4248, Avg=4900.01, 90=5035, 99=5695, 99.9=11767, 99.99=11831] 
