/usr/lib/jvm/java-8-oracle/bin/java -cp /home/gsd/pgs/ycsb/postgrenosql-binding/conf:/home/gsd/pgs/ycsb/conf:/home/gsd/pgs/ycsb/lib/postgresql-9.4.1212.jre7.jar:/home/gsd/pgs/ycsb/lib/json-simple-1.1.1.jar:/home/gsd/pgs/ycsb/lib/postgrenosql-binding-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/HdrHistogram-2.1.11.jar:/home/gsd/pgs/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/slf4j-simple-1.7.13.jar:/home/gsd/pgs/ycsb/lib/jackson-core-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/home/gsd/pgs/ycsb/lib/slf4j-api-1.7.13.jar site.ycsb.Client -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloada -P postgrenosql.properties -t
Command line: -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloada -P postgrenosql.properties -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 2100 secs
2020-03-22 22:15:28:305 0 sec: 0 operations; est completion in 0 second 
2020-03-22 22:15:38:289 10 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-22 22:15:48:289 20 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Init soe select init_soe(0, CAST( get_ftw_oid() as INTEGER), 1, CAST (get_original_index_oid() as INTEGER))
Loading oblivious tables.
Load complete
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2020-03-22 22:15:58:288 2 sec: 631 operations; 63.1 current ops/sec; est completion in 10 hours 51 minutes [READ: Count=632, Max=8919, Min=3184, Avg=3763.68, 90=4167, 99=6251, 99.9=8919, 99.99=8919] 
2020-03-22 22:26:18:288 622 sec: 164533 operations; 263.5 current ops/sec; est completion in 10 hours 20 minutes [READ: Count=2635, Max=9319, Min=3290, Avg=3787.36, 90=3861, 99=5899, 99.9=9263, 99.99=9319] 
2020-03-22 22:26:28:288 632 sec: 167167 operations; 263.4 current ops/sec; est completion in 10 hours 20 minutes [READ: Count=2634, Max=9303, Min=3414, Avg=3788.11, 90=3859, 99=5667, 99.9=9255, 99.99=9303] 
2020-03-22 22:26:38:288 642 sec: 169779 operations; 261.2 current ops/sec; est completion in 10 hours 19 minutes [READ: Count=2612, Max=9279, Min=3354, Avg=3820.33, 90=3871, 99=6555, 99.9=9263, 99.99=9279] 
2020-03-22 22:26:48:288 652 sec: 172461 operations; 268.2 current ops/sec; est completion in 10 hours 19 minutes [READ: Count=2683, Max=9391, Min=3142, Avg=3721.32, 90=3871, 99=5531, 99.9=9279, 99.99=9391] 
2020-03-22 22:26:58:289 662 sec: 175102 operations; 264.1 current ops/sec; est completion in 10 hours 19 minutes [READ: Count=2640, Max=9287, Min=3138, Avg=3778.7, 90=3857, 99=6467, 99.9=9279, 99.99=9287] 
2020-03-22 22:27:08:288 672 sec: 177729 operations; 262.7 current ops/sec; est completion in 10 hours 19 minutes [READ: Count=2627, Max=9311, Min=3234, Avg=3799.64, 90=3861, 99=6575, 99.9=9255, 99.99=9311] 
2020-03-22 22:27:18:288 682 sec: 180365 operations; 263.6 current ops/sec; est completion in 10 hours 19 minutes [READ: Count=2636, Max=9431, Min=3202, Avg=3785.65, 90=3871, 99=6523, 99.9=9295, 99.99=9431] 
2020-03-22 22:27:28:289 692 sec: 183000 operations; 263.5 current ops/sec; est completion in 10 hours 19 minutes [READ: Count=2636, Max=9335, Min=3200, Avg=3786.47, 90=3885, 99=6595, 99.9=9295, 99.99=9335] 
2020-03-22 22:27:38:289 702 sec: 185679 operations; 267.9 current ops/sec; est completion in 10 hours 18 minutes [READ: Count=2679, Max=9263, Min=3216, Avg=3725, 90=3839, 99=4807, 99.9=9199, 99.99=9263] 
2020-03-22 22:27:48:288 712 sec: 188338 operations; 265.9 current ops/sec; est completion in 10 hours 18 minutes [READ: Count=2658, Max=9335, Min=3176, Avg=3753.49, 90=3853, 99=4955, 99.9=9239, 99.99=9335] 
2020-03-22 22:27:58:288 722 sec: 190970 operations; 263.2 current ops/sec; est completion in 10 hours 18 minutes [READ: Count=2632, Max=9303, Min=3442, Avg=3791.08, 90=3859, 99=5479, 99.9=9247, 99.99=9303] 
2020-03-22 22:28:08:288 732 sec: 193608 operations; 263.8 current ops/sec; est completion in 10 hours 18 minutes [READ: Count=2638, Max=9359, Min=3294, Avg=3782.32, 90=3855, 99=5487, 99.9=9255, 99.99=9359] 
2020-03-22 22:28:18:289 742 sec: 196234 operations; 262.6 current ops/sec; est completion in 10 hours 18 minutes [READ: Count=2627, Max=10607, Min=3404, Avg=3799.43, 90=3861, 99=6335, 99.9=9255, 99.99=10607] 
2020-03-22 22:28:28:288 752 sec: 198869 operations; 263.5 current ops/sec; est completion in 10 hours 18 minutes [READ: Count=2634, Max=9367, Min=3464, Avg=3788.14, 90=3855, 99=5475, 99.9=9303, 99.99=9367] 
2020-03-22 22:28:38:289 762 sec: 201512 operations; 264.3 current ops/sec; est completion in 10 hours 17 minutes [READ: Count=2643, Max=9287, Min=3110, Avg=3775.64, 90=3853, 99=5595, 99.9=9271, 99.99=9287] 
2020-03-22 22:28:48:288 772 sec: 204147 operations; 263.5 current ops/sec; est completion in 10 hours 17 minutes [READ: Count=2635, Max=9247, Min=3468, Avg=3785.91, 90=3861, 99=5463, 99.9=9239, 99.99=9247] 
2020-03-22 22:28:58:289 782 sec: 206780 operations; 263.3 current ops/sec; est completion in 10 hours 17 minutes [READ: Count=2633, Max=9343, Min=3328, Avg=3789.89, 90=3859, 99=5539, 99.9=9327, 99.99=9343] 
2020-03-22 22:29:08:288 792 sec: 209423 operations; 264.3 current ops/sec; est completion in 10 hours 17 minutes [READ: Count=2643, Max=9295, Min=3204, Avg=3775.06, 90=3863, 99=5539, 99.9=9231, 99.99=9295] 
2020-03-22 22:29:18:289 802 sec: 212104 operations; 268.1 current ops/sec; est completion in 10 hours 17 minutes [READ: Count=2682, Max=9223, Min=3110, Avg=3721.7, 90=3829, 99=4427, 99.9=9111, 99.99=9223] 
2020-03-22 22:29:28:289 812 sec: 214758 operations; 265.4 current ops/sec; est completion in 10 hours 17 minutes [READ: Count=2653, Max=9287, Min=3302, Avg=3760.37, 90=3851, 99=4495, 99.9=9159, 99.99=9287] 
2020-03-22 22:29:38:289 822 sec: 217371 operations; 261.3 current ops/sec; est completion in 10 hours 16 minutes [READ: Count=2614, Max=9311, Min=3454, Avg=3817.81, 90=3865, 99=6587, 99.9=9247, 99.99=9311] 
2020-03-22 22:29:48:288 832 sec: 220058 operations; 268.7 current ops/sec; est completion in 10 hours 16 minutes [READ: Count=2686, Max=9287, Min=3160, Avg=3715.62, 90=3849, 99=5391, 99.9=9151, 99.99=9287] 
2020-03-22 22:29:58:290 842 sec: 222695 operations; 263.7 current ops/sec; est completion in 10 hours 16 minutes [READ: Count=2637, Max=9327, Min=3230, Avg=3783.43, 90=3859, 99=5519, 99.9=9311, 99.99=9327] 
2020-03-22 22:30:08:289 852 sec: 225353 operations; 265.8 current ops/sec; est completion in 10 hours 16 minutes [READ: Count=2658, Max=9303, Min=3214, Avg=3754.7, 90=3847, 99=4875, 99.9=9231, 99.99=9303] 
2020-03-22 22:30:18:289 862 sec: 227960 operations; 260.7 current ops/sec; est completion in 10 hours 16 minutes [READ: Count=2607, Max=9359, Min=3396, Avg=3827.24, 90=3875, 99=6615, 99.9=9247, 99.99=9359] 
2020-03-22 22:30:28:288 872 sec: 230636 operations; 267.6 current ops/sec; est completion in 10 hours 15 minutes [READ: Count=2677, Max=9271, Min=3166, Avg=3728.87, 90=3849, 99=5487, 99.9=9247, 99.99=9271] 
2020-03-22 22:30:38:289 882 sec: 233277 operations; 264.1 current ops/sec; est completion in 10 hours 15 minutes [READ: Count=2640, Max=9295, Min=3192, Avg=3779.67, 90=3865, 99=5487, 99.9=9279, 99.99=9295] 
2020-03-22 22:30:48:288 892 sec: 235934 operations; 265.7 current ops/sec; est completion in 10 hours 15 minutes [READ: Count=2657, Max=9279, Min=3180, Avg=3754.94, 90=3857, 99=5543, 99.9=9255, 99.99=9279] 
2020-03-22 22:30:58:288 902 sec: 238580 operations; 264.6 current ops/sec; est completion in 10 hours 15 minutes [READ: Count=2646, Max=9319, Min=3208, Avg=3772.24, 90=3863, 99=5551, 99.9=9231, 99.99=9319] 
2020-03-22 22:31:08:288 912 sec: 241212 operations; 263.2 current ops/sec; est completion in 10 hours 15 minutes [READ: Count=2632, Max=9287, Min=3344, Avg=3791.47, 90=3865, 99=5943, 99.9=9263, 99.99=9287] 
2020-03-22 22:31:18:288 922 sec: 243894 operations; 268.2 current ops/sec; est completion in 10 hours 15 minutes [READ: Count=2682, Max=9375, Min=3128, Avg=3721.66, 90=3835, 99=5459, 99.9=9207, 99.99=9375] 
2020-03-22 22:31:28:288 932 sec: 246526 operations; 263.2 current ops/sec; est completion in 10 hours 14 minutes [READ: Count=2632, Max=9311, Min=3180, Avg=3790.98, 90=3859, 99=6523, 99.9=9255, 99.99=9311] 
2020-03-22 22:31:38:289 942 sec: 249167 operations; 264.1 current ops/sec; est completion in 10 hours 14 minutes [READ: Count=2641, Max=9295, Min=3230, Avg=3778.63, 90=3853, 99=6075, 99.9=9295, 99.99=9295] 
2020-03-22 22:31:48:288 952 sec: 251793 operations; 262.6 current ops/sec; est completion in 10 hours 14 minutes [READ: Count=2626, Max=9327, Min=3394, Avg=3799.34, 90=3865, 99=6575, 99.9=9239, 99.99=9327] 
2020-03-22 22:31:58:288 962 sec: 254417 operations; 262.4 current ops/sec; est completion in 10 hours 14 minutes [READ: Count=2624, Max=9463, Min=3130, Avg=3804.07, 90=3869, 99=6591, 99.9=9343, 99.99=9463] 
2020-03-22 22:32:08:289 972 sec: 257046 operations; 262.9 current ops/sec; est completion in 10 hours 14 minutes [READ: Count=2629, Max=9495, Min=3372, Avg=3795.92, 90=3869, 99=6479, 99.9=9231, 99.99=9495] 
2020-03-22 22:32:18:289 982 sec: 259700 operations; 265.4 current ops/sec; est completion in 10 hours 14 minutes [READ: Count=2654, Max=9335, Min=3294, Avg=3759.72, 90=3855, 99=4903, 99.9=9295, 99.99=9335] 
2020-03-22 22:32:28:289 992 sec: 262349 operations; 264.9 current ops/sec; est completion in 10 hours 13 minutes [READ: Count=2649, Max=9263, Min=3376, Avg=3766.49, 90=3855, 99=4811, 99.9=9183, 99.99=9263] 
2020-03-22 22:32:38:289 1002 sec: 264958 operations; 260.9 current ops/sec; est completion in 10 hours 13 minutes [READ: Count=2609, Max=11431, Min=3278, Avg=3824.52, 90=3873, 99=6587, 99.9=9303, 99.99=11431] 
2020-03-22 22:32:48:289 1012 sec: 267620 operations; 266.2 current ops/sec; est completion in 10 hours 13 minutes [READ: Count=2662, Max=9287, Min=3130, Avg=3749.23, 90=3867, 99=5459, 99.9=9231, 99.99=9287] 
2020-03-22 22:32:58:288 1022 sec: 270235 operations; 261.5 current ops/sec; est completion in 10 hours 13 minutes [READ: Count=2615, Max=9303, Min=3458, Avg=3815.54, 90=3871, 99=6551, 99.9=9255, 99.99=9303] 
2020-03-22 22:33:08:288 1032 sec: 272860 operations; 262.5 current ops/sec; est completion in 10 hours 13 minutes [READ: Count=2625, Max=9343, Min=3354, Avg=3800.77, 90=3863, 99=6519, 99.9=9311, 99.99=9343] 
2020-03-22 22:33:18:288 1042 sec: 275501 operations; 264.1 current ops/sec; est completion in 10 hours 13 minutes [READ: Count=2641, Max=9327, Min=3172, Avg=3779.34, 90=3863, 99=6503, 99.9=9271, 99.99=9327] 
2020-03-22 22:33:28:289 1052 sec: 278132 operations; 263.1 current ops/sec; est completion in 10 hours 13 minutes [READ: Count=2631, Max=9367, Min=3378, Avg=3793.06, 90=3861, 99=5575, 99.9=9255, 99.99=9367] 
